Bigg Reaction ID,Reaction Name,Unnamed: 2,Metabolite,BiGG Metabolite ID,Metabolite Name
EX_c16dc_e,Exchange of Hexadecanedioic Acid Mono-L-Carnitine Ester,,c16dc_e,c16dc_e,Hexadecanedioic Acid Mono-L-Carnitine Ester
EX_c3dc_e,Exchange of Malonyl Carnitine,,c3dc_e,c3dc_e,Malonyl Carnitine
EX_c4crn_e,Exchange reaction for butyryl carnitine,,c4crn_e,c4crn_e,Butyryl carnitine
EX_c4dc_e,Exchange reaction for succinyl carnitine,,c4dc_e,c4dc_e,Succinyl carnitine
EX_c51crn_e,Exchange reaction for tiglyl carnitine,,c51crn_e,c51crn_e,Tiglyl carnitine; (E)-2-methylbut-2-enoyl carnitin
EX_c5dc_e,Exchange of Glutaryl Carnitine,,c5dc_e,c5dc_e,Glutaryl Carnitine
EX_c6crn_e,Exchange of Hexanoyl Carnitine,,c6crn_e,c6crn_e,Hexanoyl Carnitine
EX_c6dc_e,Exchange reaction for adipoyl carnitine,,c6dc_e,c6dc_e,Adipoyl carnitine; 5-Carboxypentanoyl carnitine
EX_c81crn_e,Exchange of Octenoyl Carnitine,,c81crn_e,c81crn_e,Octenoyl Carnitine
EX_c8crn_e,Exchange reaction for octanoyl carnitine,,c8crn_e,c8crn_e,Octanoyl carnitine
EX_c8dc_e,Exchange reaction for suberyl carnitine,,c8dc_e,c8dc_e,Suberyl carnitine; octanedioyl carnitine
EX_ddece1crn_e,Exchange of Dodecenoyl Carnitine,,ddece1crn_e,ddece1crn_e,Dodecenoyl Carnitine
EX_ddeccrn_e,Exchange of Lauroyl Carnitine,,ddeccrn_e,ddeccrn_e,Lauroyl Carnitine
EX_decdicrn_e,Exchange of Decadienoyl Carnitine,,decdicrn_e,decdicrn_e,Decadienoyl Carnitine
EX_doco13ac_e,Exchange of Docosenoic Acid (C22:1),,doco13ac_e,doco13ac_e,13Z)-13-docosenoic acid
EX_docosac_e,Exchange reaction for Behenic acid,,docosac_e,docosac_e,"Behenate, Docosanoate"
EX_docosdiac_e,Exchange of Docosanedioic Acid,,docosdiac_e,docosdiac_e,Docosanedioicacid
EX_ivcrn_e,Exchange reaction for isovaleryl carnitine,,ivcrn_e,ivcrn_e,Isovaleryl carnitine
EX_tetdec2crn_e,Exchange of Tetradecadienoyl Carnitine,,tetdec2crn_e,tetdec2crn_e,Tetradecadienoyl Carnitine
EX_tetdece1crn_e,Exchange of Tetradecenoyl Carnitine,,tetdece1crn_e,tetdece1crn_e,Tetradecenoyl Carnitine
EX_dca_e,Decanoate (n-C10:0) exchange,,dca_e,dca_e,Decanoate (n-C10:0)
EX_4hpro_LT_e,Exchange reaction for hydroxy proline,,4hpro_LT_e,4hpro_LT_e,Trans 4 Hydroxy L proline C5H9NO3
EX_alaala_e,D-Alanyl-D-alanine exchange,,alaala_e,alaala_e,D-Alanyl-D-alanine
EX_bglc_e,Exchange reaction for beta glucans,,bglc_e,bglc_e,Beta-glucans
EX_carn_e,Exchange reaction for carnosine,,carn_e,carn_e,L-Carnosine
EX_dchac_e,Exchange reaction for deoxycholic acid,,dchac_e,dchac_e,Deoxycholate
EX_glgchlo_e,Exchange reaction for beta glucan-glycocholate complex,,glgchlo_e,glgchlo_e,Beta glucan-glycocholate complex
EX_gltcho_e,Exchange reaction for beta glucan-taurocholic acid complex,,gltcho_e,gltcho_e,Beta glucan-taurocholic acid complex
EX_gltdechol_e,Exchange reaction for beta glucan-taurodeoxycholic acid complex,,gltdechol_e,gltdechol_e,Beta glucan-taurodeoxycholic acid complex
EX_glygly_e,Exchange reaction for glycylglycine,,glygly_e,glygly_e,Glycylglycine C4H8N2O3
EX_glysar_e,Exchange reaction for glycylsarcosine,,glysar_e,glysar_e,Glycylsarcosine
EX_gum_e,Exchange reaction for guar gums,,gum_e,gum_e,Gums
EX_gumdchac_e,Exchange reaction for guar gum-deoxyxholic acid complex,,gumdchac_e,gumdchac_e,Guar gum-deoxyxholic acid complex
EX_gumgchol_e,Exchange reaction for guar gum-glycocholate complex,,gumgchol_e,gumgchol_e,Guar gum-glycocholate complex
EX_gumtchol_e,Exchange reaction for guar gum-taurocholic acid complex,,gumtchol_e,gumtchol_e,Guar gum-taurocholic acid complex
EX_leugly_e,Exchange reaction for leucylglycine,,leugly_e,leugly_e,Leucylglycine
EX_leuleu_e,Exchange reaction for leucylleucine,,leuleu_e,leuleu_e,Leucylleucine
EX_pect_e,Exchange reaction for pectins,,pect_e,pect_e,Pectins
EX_pectindchac_e,Exchange reaction for pectin-deoxycholic acid complex,,pectindchac_e,pectindchac_e,Pectin-deoxycholic acid complex
EX_pectingchol_e,Exchange reaction for pectin-glycocholate complex,,pectingchol_e,pectingchol_e,Pectin-glycocholate complex
EX_pectintchol_e,Exchange reaction for pectin-taurocholic acid complex,,pectintchol_e,pectintchol_e,Pectin-taurocholic acid complex
EX_psyl_e,Exchange reaction for psyllium,,psyl_e,psyl_e,Psyllium
EX_psylchol_e,Exchange reaction for psyllium-glycocholic acid complex,,psylchol_e,psylchol_e,Psillium-glycocholic acid complex
EX_psyltchol_e,Exchange reaction for psyllium-taurocholic acid complex,,psyltchol_e,psyltchol_e,Psyllium-taurocholic acid complex
EX_psyltdechol_e,Exchange reaction for psyllium-taurodeoxycholic acid complex,,psyltdechol_e,psyltdechol_e,Psyllium-taurodeoxycholic acid complex
EX_slfcys_e,Exchange reaction for sulfocysteine,,slfcys_e,slfcys_e,S-Sulfo-L-cysteine
EX_tdechola_e,Exchange reaction for Taurodeoxycholic acid,,tdechola_e,tdechola_e,Taurodeoxycholate
EX_cysam_e,Exchange reaction for cysam,,cysam_e,cysam_e,Cysteamine C2H8NS
EX_dpcoa_e,Exchange reaction for dpcoa,,dpcoa_e,dpcoa_e,Dephospho-CoA
EX_fmn_e,FMN exchange,,fmn_e,fmn_e,FMN C17H19N4O9P
EX_hyptaur_e,Exchange of hypotaurine,,hyptaur_e,hyptaur_e,Hypotaurine; 2-Aminoethanesulfinic acid
EX_oh1_e,OH1 Exchange,,oh1_e,oh1_e,Hydroxide ion HO
EX_pan4p_e,Exchange reaction for pan4p,,pan4p_e,pan4p_e,Pantetheine 4-phosphate
EX_ptth_e,Exchange reaction for ptth,,ptth_e,ptth_e,Pantetheine
EX_q10_e,Exchange reaction for ubiquinone,,q10_e,q10_e,Ubiquinone-10
EX_q10h2_e,Exchange reaction for ubiquinol,,q10h2_e,q10h2_e,Ubiquinol-10
EX_34hpp_e,Exchange of 3-(4-hydroxyphenyl)pyruvate,,34hpp_e,34hpp_e,3-(4-Hydroxyphenyl)pyruvate
EX_3mob_e,Exchange of 3-methyl-2-oxobutanoate,,3mob_e,3mob_e,3-Methyl-2-oxobutanoate
EX_3mop_e,3mop exchange,,3mop_e,3mop_e,(S)-3-Methyl-2-oxopentanoate
EX_4mop_e,Exchange of 4-methyl-2-oxopentanoate,,4mop_e,4mop_e,4-Methyl-2-oxopentanoate
EX_5mta_e,Exchange of 5-S-methyl-5-thioadenosine,,5mta_e,5mta_e,5-Methylthioadenosine
EX_5oxpro_e,Exchange of 5-oxoprolinate,,5oxpro_e,5oxpro_e,5-Oxoproline
EX_ahcys_e,Exchange of S-adenosyl-L-homocysteine,,ahcys_e,ahcys_e,S-Adenosyl-L-homocysteine
EX_aicar_e,Exchange of 5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide(2-),,aicar_e,aicar_e,5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide
EX_anth_e,Exchange of anthranilate,,anth_e,anth_e,Anthranilate
EX_cbasp_e,Exchange of N-carbamoyl-L-aspartate,,cbasp_e,cbasp_e,N-Carbamoyl-L-aspartate
EX_idour_e,Exchange of L-iduronate,,idour_e,idour_e,L-Iduronate
EX_2pg_e,D Glycerate 2 phosphate exchange,,2pg_e,2pg_e,D-Glycerate 2-phosphate
EX_5hoxindoa_e,Exchange of 5-Hydroxyindoleacetate,,5hoxindoa_e,5hoxindoa_e,5-Hydroxyindoleacetate
EX_cala_e,Exchange of N-Carbamoyl-Beta-Alaninate,,cala_e,cala_e,N-Carbamoyl-beta-alanine
EX_cholp_e,Exchange of Choline Phosphate,,cholp_e,cholp_e,Choline phosphate C5H13NO4P
EX_crtn_e,Exchange of Creatinine,,crtn_e,crtn_e,Creatinine
EX_cyst__L_e,L Cystine exchange,,cyst__L_e,cyst__L_e,L-Cystathionine
EX_dcmp_e,DCMP exchange,,dcmp_e,dcmp_e,DCMP C9H12N3O7P
EX_dmgly_e,"Exchange of N,N-Dimethylglycine",,dmgly_e,dmgly_e,"N,N-Dimethylglycine"
EX_ethamp_e,Exchange of Ethanolamine Phosphate,,ethamp_e,ethamp_e,Ethanolamine phosphate C2H7NO4P
EX_g3pc_e,Sn-Glycero-3-phosphocholine exchange,,g3pc_e,g3pc_e,Sn-Glycero-3-phosphocholine
EX_glyald_e,D-Glyceraldehyde exchange,,glyald_e,glyald_e,D-Glyceraldehyde
EX_gudac_e,Exchange of Guanidinoacetic Acid,,gudac_e,gudac_e,Guanidinoacetate
EX_hcys__L_e,L-homocysteine exchange,,hcys__L_e,hcys__L_e,L-Homocysteine
EX_icit_e,Isocitrate exchange,,icit_e,icit_e,Isocitrate
EX_kynate_e,Exchange of Kynurenic Acid,,kynate_e,kynate_e,4-Hydroxy-2-quinolinecarboxylic acid
EX_L2aadp_e,Exchange of L-2-Aminoadipate,,L2aadp_e,L2aadp_e,L 2 Aminoadipate C6H10NO4
EX_Lkynr_e,Exchange of L-Kynurenine,,Lkynr_e,Lkynr_e,L Kynurenine C10H12N2O3
EX_pep_e,Phosphoenolpyruvate exchange,,pep_e,pep_e,Phosphoenolpyruvate
EX_quln_e,Exchange of Quinolinic Acid,,quln_e,quln_e,Quinolinate
EX_xmp_e,Xanthosine 5-phosphate exchange,,xmp_e,xmp_e,Xanthosine 5-phosphate
EX_xtsn_e,Xanthosine exchange,,xtsn_e,xtsn_e,Xanthosine
EX_3pg_e,3 Phospho D glycerate exchange,,3pg_e,3pg_e,3-Phospho-D-glycerate
EX_3hanthrn_e,Exchange ,,3hanthrn_e,3hanthrn_e,3 Hydroxyanthranilate C7H7NO3
EX_udpglcur_e,UDP-D-glucuronate exchange,,udpglcur_e,udpglcur_e,UDP-D-glucuronate
EX_hLkynr_e,Exchange ,,hLkynr_e,hLkynr_e,3 Hydroxy L kynurenine C10H12N2O4
EX_nicrnt_e,Exchange ,,nicrnt_e,nicrnt_e,Nicotinate D-ribonucleotide
EX_orot5p_e,Exchange ,,orot5p_e,orot5p_e,Orotidine 5-phosphate
EX_glyc3p_e,Glycerol 3-phosphate exchange,,glyc3p_e,glyc3p_e,Glycerol 3-phosphate
EX_argsuc_e,Exchange of L-Arginosuccinic Acid,,argsuc_e,argsuc_e,N(omega)-(L-Arginino)succinate
EX_acrn_e,Exchange of O-Acetylcarnitine,,acrn_e,acrn_e,O Acetylcarnitine C9H17NO4
EX_pcrn_e,Exchange of O-Propanoylcarnitine,,pcrn_e,pcrn_e,Propionyl-carnitine
EX_lneldccrn_e,"Exchange of 6Z,9Z-Octadecadienoylcarnitine",,lneldccrn_e,lneldccrn_e,Linoelaidyl carnitine
EX_odecrn_e,Exchange of L-Oleoylcarnitine,,odecrn_e,odecrn_e,Octadecenoyl carnitine
EX_stcrn_e,Exchange of O-Octadecanoyl-R-Carnitine,,stcrn_e,stcrn_e,Stearoylcarnitine
EX_pmtcrn_e,Exchange of L-Palmitoylcarnitine,,pmtcrn_e,pmtcrn_e,L-Palmitoylcarnitine
EX_hdcecrn_e,Exchange of Palmitoleoyl-Carnitine,,hdcecrn_e,hdcecrn_e,Hexadecenoyl carnitine
EX_3mtp_e,Exchange of 3-Methyl-Thio-Propionate,,3mtp_e,3mtp_e,3 Methylthiopropionate C4H7O2S
EX_C14769_e,"Exchange of 8, 9-EET",,C14769_e,C14769_e,"8,9-EET"
EX_12HPET_e,12(S)-HPETE(1-) exchange,,12HPET_e,12HPET_e,"12-Hydroperoxyeicosa-5,8,10,14-tetraenoate"
EX_15HPET_e,Exchange of 15(S)-HPETE,,15HPET_e,15HPET_e,15-Hydroperoxyeicosatetraenoic acid
EX_15kprostgf2_e,Exchange of 15-Keto-Prostaglandin F2A,,15kprostgf2_e,15kprostgf2_e,15-Keto-Prostaglandin F2A
EX_21hprgnlone_e,Exchange of 21-Hydroxypregnenolone,,21hprgnlone_e,21hprgnlone_e,21-Hydroxypregnenolone
EX_2oxoadp_e,Exchange of 2-Oxoadipate,,2oxoadp_e,2oxoadp_e,2 Oxoadipate C6H6O5
EX_34hpl_e,Exchange of 3- (4-Hydroxyphenyl)Lactate,,34hpl_e,34hpl_e,3  4 Hydroxyphenyl lactate C9H9O4
EX_3hmp_e,Exchange of 3-Hydroxy-2-Methylpropanoate,,3hmp_e,3hmp_e,3-Hydroxy-2-methylpropanoate
EX_3hpp_e,3-Hydroxypropanoate exchange,,3hpp_e,3hpp_e,3-Hydroxypropanoate
EX_3hpppnohgluc_e,Exchange of 3- (3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide,,3hpppnohgluc_e,3hpppnohgluc_e,3-(3-Hydroxy-Phenyl)Propionate Hydroxy Derivative Glucuronide
EX_3mhis_e,Exchange of Methyl-Histidine,,3mhis_e,3mhis_e,3-Methylhistidine
EX_3uib_e,Exchange of 3-Ureidoisobutyrate,,3uib_e,3uib_e,3-Ureidoisobutyrate
EX_4aabutn_e,Exchange of 4-Acetamidobutanoate,,4aabutn_e,4aabutn_e,4 Acetamidobutanoate C6H10NO3
EX_4tmeabutn_e,Exchange of 4- (Trimethylammonio)Butanoate,,4tmeabutn_e,4tmeabutn_e,4-Trimethylammoniobutanoate
EX_56dthm_e,"Exchange of 5, 6-Dihydrothymine",,56dthm_e,56dthm_e,"5,6-Dihydrothymine"
EX_56dura_e,"Exchange of 5, 6-Dihydrouracil",,56dura_e,56dura_e,"5,6-dihydrouracil"
EX_5HPET_e,Exchange of 5(S)-HPETE,,5HPET_e,5HPET_e,"5-Hydroperoxy-6-trans-8,11,14-cis-eicosatetraenoate"
EX_7dhchsterol_e,"Exchange of Cholesta-5, 7-Dien-3Beta-Ol",,7dhchsterol_e,7dhchsterol_e,"Cholesta-5,7-dien-3beta-ol"
EX_acgly_e,Exchange of Acetyl-Glycine,,acgly_e,acgly_e,Acetyl-Glycine
EX_aclys_e,Exchange of Acetyl-Lysine,,aclys_e,aclys_e,Acetyl-L-Lysine
EX_acorn_e,Exchange of N (2)-Acetyl-L-Ornithine,,acorn_e,acorn_e,N2-Acetyl-L-ornithine
EX_acthr__L_e,Exchange of Acetyl-Threonine,,acthr__L_e,acthr__L_e,Acetyl-Threonine 
EX_adpac_e,Exchange of Adipic Acid,,adpac_e,adpac_e,"Adipic acid; hexane-1,6-dioic acid"
EX_adpoh_e,Exchange of 2-Hydroxyadipic Acid,,adpoh_e,adpoh_e,2-Hydroxyadipic Acid
EX_amet_e,S Adenosyl L methionine exchange,,amet_e,amet_e,S-Adenosyl-L-methionine
EX_and19one_e,"Exchange of 19-Hydroxyandrost-4-Ene-3, 17-Dione",,and19one_e,and19one_e,"19-Hydroxyandrost-4-Ene-3,17-Dione"
EX_aracheth_e,Exchange of O-Arachidonoyl Ethanolamine,,aracheth_e,aracheth_e,O-Arachidonoyl Ethanolamine
EX_biliverd_e,Exchange of Biliverdin,,biliverd_e,biliverd_e,Biliverdin cytosol
EX_C02356_e,(S)-2-Aminobutanoate,,C02356_e,C02356_e,(S)-2-Aminobutanoate
EX_C02712_e,Exchange of N-Acetylmethionine,,C02712_e,C02712_e,N-Acetylmethionine
EX_C04717_e,Exchange of 13(S)-HPODE,,C04717_e,C04717_e,13(S)-HPODE(1-)
EX_C04805_e,Exchange of 5(S)-HETE,,C04805_e,C04805_e,5(S)-HETE
EX_C05957_e,Exchange of Prostaglandin J2,,C05957_e,C05957_e,Prostaglandin J2
EX_C06314_e,Exchange of Lipoxin A4,,C06314_e,C06314_e,Lipoxin A4(1-)
EX_C06315_e,Exchange of Lipoxin B4,,C06315_e,C06315_e,Lipoxin B4(1-)
EX_C11695_e,Exchange of Anandamide,,C11695_e,C11695_e,Anandamide
EX_C14768_e,"Exchange of 5, 6-EET",,C14768_e,C14768_e,"5,6-EET"
EX_C14770_e,"Exchange of 11, 12-EET",,C14770_e,C14770_e,"11,12-EET"
EX_C14771_e,"Exchange of 14, 15-EET",,C14771_e,C14771_e,"14,15-EET"
EX_C14825_e,Exchange of 9 (10)-Epome,,C14825_e,C14825_e,9(10)-EpOME
EX_C14826_e,Exchange of 12 (13)-Epome,,C14826_e,C14826_e,12(13)-EpOME
EX_CE0955_e,6-Oxo-Prostaglandin F1Alpha,,CE0955_e,CE0955_e,6-oxo-prostaglandin F1alpha
EX_CE1273_e,"Transport of 5Beta-Cholestane-3Alpha, 7Alpha, 12Alpha, 24S, 25-Pentol, ABC Transport",,CE1273_e,CE1273_e,"5beta-cholestane-3alpha,7alpha,12alpha,24S,25-pentol"
EX_CE1556_e,Exchange of N-Acetyl-L-Asparagine,,CE1556_e,CE1556_e,N-acetyl-L-asparagine
EX_CE2028_e,Exchange of Beta-Hydroxy-Beta-Methylbutyrate,,CE2028_e,CE2028_e,Beta-hydroxy-beta-methylbutyrate
EX_CE2176_e,Exchange of 3-O-Methyldopa,,CE2176_e,CE2176_e,3-O-methyldopa
EX_CE2445_e,Exchange of 6-Trans-Leukotriene B4,,CE2445_e,CE2445_e,6-trans-leukotriene B4
EX_CE2537_e,"Exchange of 15-Hydroxy- (8Z, 11Z, 13E)-Eicosatrienoate",,CE2537_e,CE2537_e,"15-hydroxy-(8Z,11Z,13E)-eicosatrienoate"
EX_eidi1114ac_e,"Exchange of Cis, Cis-11, 14-Eicosadienoyl Coenzyme A",,eidi1114ac_e,eidi1114ac_e,"Cis,Cis-11,14-Eicosadienoic Acid"
EX_CE5304_e,Exchange of 15-Deoxy-Pgd2,,CE5304_e,CE5304_e,15-deoxy-PGD2
EX_CE6031_e,Exchange of Androsterone Sulfate,,CE6031_e,CE6031_e,Androsterone Sulfate
EX_CE6247_e,"Exchange of 5, 12, 20-Trihete",,CE6247_e,CE6247_e,"5,12,20-TriHETE"
EX_CE7082_e,Exchange of 15(S)-HEPE,,CE7082_e,CE7082_e,15(S)-HEPE
EX_CE7083_e,Exchange of Leukotriene B5,,CE7083_e,CE7083_e,Leukotriene B5
EX_CE7172_e,"Exchange of 14, 15-DIHETE",,CE7172_e,CE7172_e,"14,15-DiHETE"
EX_cortsn_e,Exchange of Cortisone,,cortsn_e,cortsn_e,Cortsn r
EX_didecaeth_e,"Exchange of C12:0-Ethanolamide, Didecanoyl Ethanolamide",,didecaeth_e,didecaeth_e,"C12:0-Ethanolamide, Didecanoyl Ethanolamide"
EX_diholineth_e,Exchange of Dihomo-Gamma-Linolenoyl Ethanolamide,,diholineth_e,diholineth_e,Dihomo-Gamma-Linolenoyl Ethanolamide
EX_docohxeth_e,Exchange of Docosahexaenoyl Ethanolamide,,docohxeth_e,docohxeth_e,Docosahexaenoyl Ethanolamide
EX_docteteth_e,"Exchange of Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",,docteteth_e,docteteth_e,"Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)"
EX_dodecanac_e,Exchange of Dodecanedioic Acid,,dodecanac_e,dodecanac_e,Dodecanedioic Acid
EX_elaidcrn_e,Exchange of Elaidic Carnitine,,elaidcrn_e,elaidcrn_e,Elaidic carnitine
EX_forglu_e,Exchange of N-Formimidoyl-L-Glutamate,,forglu_e,forglu_e,N-Formimidoyl-L-glutamate
EX_HC00900_e,Exchange of Methylmalonate,,HC00900_e,HC00900_e,Methylmalonate
EX_hepdeceth_e,Exchange of Heptadecanoyl Thanolamide (C17:0),,hepdeceth_e,hepdeceth_e,Heptadecanoyl Thanolamide (C17:0)
EX_hexdeceeth_e,"Exchange of Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9)",,hexdeceeth_e,hexdeceeth_e,"Hexadecenoyl Ethanolamide, C16:1-Ethanolamide (Delta 9)"
EX_hexdiac_e,Exchange of Hexadecanediocacid,,hexdiac_e,hexdiac_e,Hexadecanediocacid
EX_hgentis_e,Exchange of Homogentisate,,hgentis_e,hgentis_e,Homogentisate C8H7O4
EX_hmcarn_e,Exchange of Homocarnosine,,hmcarn_e,hmcarn_e,Homocarnosine
EX_hmcr_e,Exchange of Homocitrulline,,hmcr_e,hmcr_e,Homocitrulline
EX_hxcoa_e,Exchange of Hexanoate,,hxcoa_e,hxcoa_e,Hexanoyl-CoA (n-C6:0CoA)
EX_leuktrB4wcooh_e,Exchange of W-Carboxy Leukotriene B4,,leuktrB4wcooh_e,leuktrB4wcooh_e,W-carboxy leukotriene B4
EX_leuktrB4woh_e,Exchnage for W-Hydroxyl Leukotriene B4,,leuktrB4woh_e,leuktrB4woh_e,W-hydroxyl leukotriene B4
EX_lineth_e,Exchange of Linoleoyl Ethanolamide,,lineth_e,lineth_e,Linoleoyl Ethanolamide
EX_lnlccrn_e,Exchange of Linoleyl Carnitine,,lnlccrn_e,lnlccrn_e,Linoleyl carnitine
EX_Lpipecol_e,Exchange of L-Pipecolic Acid,,Lpipecol_e,Lpipecol_e,L-pipecolic acid; piperidine-2-carboxylic acid
EX_lthstrl_e,Exchange of Lathosterol,,lthstrl_e,lthstrl_e,5alpha-Cholest-7-en-3beta-ol
EX_magarachi_hs_e,Exchange of 1-Arachidonoyl Glycerol,,magarachi_hs_e,magarachi_hs_e,1-Arachidonoyl Glycerol
EX_maglinl_hs_e,Exchange of 1-Linoleoylglycerol,,maglinl_hs_e,maglinl_hs_e,1-Linoleoylglycerol
EX_magole_hs_e,Exchange of 1-Oleoylglycerol,,magole_hs_e,magole_hs_e,1-Oleoylglycerol
EX_magpalm_hs_e,Exchange of 1-Palmitoylglycerol,,magpalm_hs_e,magpalm_hs_e,1-Palmitoylglycerol
EX_magste_hs_e,Exchange of 1-Stearoylglycerol,,magste_hs_e,magste_hs_e,1-Stearoylglycerol
EX_mev__R_e,Exchange of (R)-Mevalonate,,mev__R_e,mev__R_e, R  Mevalonate C6H11O4
EX_mi1p__D_e,Exchange of Myo-Inositol 1-Phosphate,,mi1p__D_e,mi1p__D_e,1D-myo-Inositol 1-phosphate
EX_Nacasp_e,Exchange of N-Acetyl-L-Aspartate,,Nacasp_e,Nacasp_e,N-Acetyl-L-aspartate
EX_nwharg_e,Exchange of N- (Omega)-Hydroxyarginine,,nwharg_e,nwharg_e,N-(omega)-Hydroxyarginine
EX_oleth_e,Exchange of Oleoyl Ethanolamide,,oleth_e,oleth_e,Oleoyl Ethanolamide
EX_pailar_hs_e,Exchange of 1-Arachidonoylglycerophosphoinositol,,pailar_hs_e,pailar_hs_e,1-Arachidonoylglycerophosphoinositol
EX_pailpalm_hs_e,Exchange of 1-Palmitoylglycerophosphoinositol,,pailpalm_hs_e,pailpalm_hs_e,1-Palmitoylglycerophosphoinositol
EX_pailste_hs_e,Exchange of 1-Stearoylglycerophosphoinositol,,pailste_hs_e,pailste_hs_e,1-Stearoylglycerophosphoinositol
EX_pchol2linl_hs_e,Exchange of 2-Linoleoylglycerophosphocholine,,pchol2linl_hs_e,pchol2linl_hs_e,2-Linoleoylglycerophosphocholine
EX_pchol2ole_hs_e,Exchange of 2-Oleoylglycerophosphocholine,,pchol2ole_hs_e,pchol2ole_hs_e,2-Oleoylglycerophosphocholine
EX_pchol2palm_hs_e,Exchange of 2-Palmitoylglycerophosphocholine,,pchol2palm_hs_e,pchol2palm_hs_e,2-Palmitoylglycerophosphocholine
EX_pchol2ste_hs_e,Exchange of 2-Stearoylglycerophosphocholine,,pchol2ste_hs_e,pchol2ste_hs_e,2-Stearoylglycerophosphocholine
EX_pcholar_hs_e,Exchange of 1-Arachidonoyl-Glycero-3-Phosphocholine,,pcholar_hs_e,pcholar_hs_e,1-Arachidonoyl-Glycero-3-Phosphocholine
EX_pcholdoc_hs_e,Exchange of 1-Docosahexaenoylglycerophosphocholine,,pcholdoc_hs_e,pcholdoc_hs_e,1-Docosahexaenoylglycerophosphocholine
EX_pcholeic_hs_e,"Exchange of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14)",,pcholeic_hs_e,pcholeic_hs_e,"1-Eicosadienoylglycerophosphocholine (Delta 11,14)"
EX_pcholet_hs_e,"Exchange of 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)",,pcholet_hs_e,pcholet_hs_e,"1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)"
EX_pcholhep_hs_e,Exchange of 1-Heptadecanoylglycerophosphocholine,,pcholhep_hs_e,pcholhep_hs_e,1-Heptadecanoylglycerophosphocholine
EX_pchollinl_hs_e,"Exchange of 1-Linoleoylglycerophosphocholine (Delta 9, 12)",,pchollinl_hs_e,pchollinl_hs_e,"1-Linoleoylglycerophosphocholine (Delta 9,12)"
EX_pcholmyr_hs_e,Exchange of 1-Myristoylglycerophosphocholine,,pcholmyr_hs_e,pcholmyr_hs_e,1-Myristoylglycerophosphocholine
EX_pcholn15_hs_e,"Exchange of 1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)",,pcholn15_hs_e,pcholn15_hs_e,"1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)"
EX_pcholn183_hs_e,"Exchange of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)",,pcholn183_hs_e,pcholn183_hs_e,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)"
EX_pcholn1836_hs_e,"Exchange of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)",,pcholn1836_hs_e,pcholn1836_hs_e,"1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)"
EX_pcholn19_hs_e,"Exchange of 1-NoNADecanoylglycerophosphocholine, Sn1-Lpc (19:0)",,pcholn19_hs_e,pcholn19_hs_e,"1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)"
EX_pcholn201_hs_e,"Exchange of 1-Eicosenoylglycerophosphocholine (Delta 11) , Sn1-Lpc (20:1)",,pcholn201_hs_e,pcholn201_hs_e,"1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)"
EX_pcholn203_hs_e,"Exchange of 1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3",,pcholn203_hs_e,pcholn203_hs_e,"1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3"
EX_pcholn204_hs_e,"Exchange of 1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)",,pcholn204_hs_e,pcholn204_hs_e,"1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)"
EX_pcholn205_hs_e,"Exchange of 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)",,pcholn205_hs_e,pcholn205_hs_e,"1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)"
EX_pcholn224_hs_e,"Exchange of 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)",,pcholn224_hs_e,pcholn224_hs_e,"1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)"
